RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,10.08,15.79,0.00,12.62
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,1.790,3.370,0.00,2.760
ASIA-PI,20.00,50.00,0.00,28.57
WHITE,20.58,17.35,0.00,18.86
BLACK,23.83,30.38,0.00,27.46
TOTAL,18.54,21.01,0.00,19.87
