RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,8.00,5.84,50.00,7.25
OTHER,0.00,7.14,0.00,3.23
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,6.67,5.26,0.00,5.71
WHITE,19.32,15.33,0.00,17.24
BLACK,9.09,4.49,0.00,6.25
TOTAL,16.44,13.10,20.00,14.72
