RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.00,0.00,0.00,0.00
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,33.33,0.00,0.00,20.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,28.89,33.18,0.00,31.14
BLACK,19.05,26.67,0.00,22.22
TOTAL,28.37,32.53,0.00,30.53
