RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,21.66,20.28,0.00,20.98
OTHER,8.700,17.65,0.00,12.50
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,14.00,13.04,0.00,13.54
ASIA-PI,8.000,15.00,0.00,11.11
WHITE,39.79,37.50,0.00,38.60
BLACK,17.62,22.09,0.00,20.25
TOTAL,32.00,31.07,0.00,31.50
