RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,20.00,23.08,0.00,21.74
OTHER,50.00,0.00,0.00,25.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,55.10,53.20,0.00,54.12
BLACK,20.79,32.56,0.00,27.42
TOTAL,40.11,42.81,0.00,41.53
