RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.00,12.00,0.00,7.32
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,11.39,9.35,0.00,10.34
BLACK,7.14,9.52,0.00,8.57
TOTAL,10.30,9.47,0.00,9.86
