RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.85,10.92,0.00,8.33
OTHER,8.70,9.68,0.00,9.26
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,7.41,4.35,0.00,5.48
ASIA-PI,0.00,4.17,0.00,2.20
WHITE,16.77,13.29,0.00,14.97
BLACK,13.38,17.47,0.00,15.43
TOTAL,14.10,13.30,0.00,13.66
