RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.37,5.21,25.00,4.76
OTHER,7.69,2.56,0.00,4.62
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,2.70,0.00,1.37
ASIA-PI,1.64,0.00,0.00,0.85
WHITE,10.91,9.75,0.00,10.31
BLACK,10.56,7.91,0.00,9.14
TOTAL,9.50,8.37,20.00,8.93
