RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.62,3.20,0.00,3.40
OTHER,7.14,6.25,0.00,6.67
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,3.23,0.00,0.00,1.32
ASIA-PI,2.44,4.76,0.00,3.61
WHITE,8.80,7.95,33.33,8.39
BLACK,3.57,4.26,0.00,3.97
TOTAL,6.92,6.26,25.00,6.59
