RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,14.64,18.37,0.00,16.44
OTHER,12.73,17.39,0.00,14.85
NATIVE-AM,25.00,40.00,0.00,33.33
HISP-LT,1.690,3.690,0.00,2.540
ASIA-PI,18.60,19.42,0.00,19.03
WHITE,33.76,33.83,22.22,33.79
BLACK,13.00,14.34,0.00,13.74
TOTAL,31.20,31.99,22.22,31.61
