ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,28.14,31.64,0.00,30.01
2016 Primary,20.65,25.00,0.00,23.00
2016 Primary Runoff,0.66,1.30,0.00,1.00
2016 General,55.51,62.52,100.0,59.40
2018 Primary,18.09,20.74,0.00,19.49
2018 Primary Runoff,12.21,11.52,0.00,11.83
2018 General,52.88,57.22,100.0,55.24
