ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,18.33,0.00,0.00,0.00,33.09,17.31,28.35
2016 Primary,0.00,26.80,0.00,0.00,0.00,27.22,11.32,26.16
2016 Primary Runoff,0.00,1.20,0.00,0.00,0.00,3.21,3.85,2.72
2016 General,0.00,52.96,50.00,0.00,0.00,65.19,46.00,61.06
2018 Primary,0.00,14.54,0.00,0.00,0.00,15.15,5.88,14.19
2018 Primary Runoff,0.00,1.79,0.00,0.00,0.00,13.09,9.64,10.22
2018 General,0.00,53.74,0.00,0.00,0.00,63.17,31.11,57.97
