ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,33.90,34.51,0.00,34.18
2016 Primary,33.96,32.29,100.0,33.16
2016 Primary Runoff,4.63,4.93,0.00,4.78
2016 General,63.35,65.62,0.00,64.46
2018 Primary,17.80,18.18,0.00,17.97
2018 Primary Runoff,16.24,15.29,0.00,15.74
2018 General,62.05,64.01,0.00,62.98
