ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,44.77,40.67,0.00,42.55
2016 Primary,66.67,67.25,0.00,66.98
2016 Primary Runoff,34.78,37.13,0.00,36.04
2016 General,71.29,72.24,0.00,71.80
2018 Primary,31.65,35.41,0.00,33.69
2018 Primary Runoff,20.00,18.70,0.00,19.29
2018 General,65.90,65.27,0.00,65.56
