ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,48.08,40.91,0.00,44.07
2016 Primary,79.25,76.47,0.00,77.69
2016 Primary Runoff,49.02,41.18,0.00,44.54
2016 General,82.35,83.33,0.00,82.91
2018 Primary,53.85,53.33,0.00,53.57
2018 Primary Runoff,28.85,32.20,0.00,30.63
2018 General,83.33,72.13,0.00,77.39
