ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,33.09,37.68,0.00,35.38
2016 Primary,32.86,35.62,0.00,34.27
2016 Primary Runoff,29.29,32.88,0.00,31.12
2016 General,63.83,73.61,0.00,68.77
2018 Primary,22.31,18.88,0.00,20.51
2018 Primary Runoff,17.56,16.78,0.00,17.15
2018 General,62.50,64.47,0.00,63.54
