ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,0.00,0.00,0.00,25.00,27.51,22.81,26.22
2016 Primary,0.00,13.33,0.00,0.00,50.00,40.27,32.20,38.68
2016 Primary Runoff,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.16
2016 General,0.00,61.11,0.00,50.00,60.00,69.08,60.71,67.80
2018 Primary,0.00,5.88,0.00,0.00,14.29,10.31,6.85,9.82
2018 Primary Runoff,0.00,0.00,0.00,0.00,0.00,9.84,7.04,9.15
2018 General,0.00,35.29,0.00,50.00,37.50,50.17,26.25,46.72
