ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,36.21,34.82,0.00,35.46
2016 Primary,31.26,28.67,0.00,29.85
2016 Primary Runoff,3.28,2.63,0.00,2.93
2016 General,60.26,62.26,75.00,61.35
2018 Primary,17.64,15.01,0.00,16.23
2018 Primary Runoff,12.66,10.11,0.00,11.29
2018 General,56.22,59.41,75.00,57.93
