ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,37.16,34.95,0.00,35.93
2016 Primary,36.67,34.41,0.00,35.41
2016 Primary Runoff,27.78,22.06,0.00,24.59
2016 General,65.45,68.68,0.00,67.26
2018 Primary,19.71,14.37,0.00,16.81
2018 Primary Runoff,15.02,10.12,0.00,12.35
2018 General,62.81,64.48,0.00,63.71
