ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,35.48,36.22,100.0,35.93
2016 Primary,47.85,50.09,100.0,49.07
2016 Primary Runoff,41.55,41.97,100.0,41.82
2016 General,66.05,68.96,100.0,67.61
2018 Primary,18.91,19.45,100.0,19.28
2018 Primary Runoff,16.19,17.52,0.00,16.87
2018 General,68.17,66.86,100.0,67.51
