ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,16.74,0.00,0.00,0.00,29.02,0.00,22.67
2016 Primary,0.00,26.61,0.00,0.00,0.00,43.81,0.00,34.97
2016 Primary Runoff,0.00,0.46,0.00,0.00,0.00,34.51,0.00,17.63
2016 General,0.00,50.00,25.00,0.00,0.00,62.03,60.00,55.72
2018 Primary,0.00,18.44,0.00,0.00,0.00,22.06,0.00,19.55
2018 Primary Runoff,0.00,6.67,0.00,0.00,0.00,11.33,0.00,8.79
2018 General,0.00,54.59,0.00,0.00,100.0,62.10,26.67,57.35
