ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,32.93,0.00,0.00,33.33,39.45,0.00,35.93
2016 Primary,0.00,21.57,14.29,0.00,33.33,46.75,25.00,35.41
2016 Primary Runoff,0.00,5.10,0.00,0.00,33.33,40.36,0.00,24.59
2016 General,75.00,61.90,37.50,0.00,100.0,72.00,40.00,67.26
2018 Primary,0.00,16.74,0.00,0.00,0.00,18.05,7.14,16.81
2018 Primary Runoff,0.00,6.01,0.00,0.00,0.00,17.86,0.00,12.35
2018 General,0.00,58.92,42.86,0.00,50.00,70.43,27.78,63.71
