ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,7.69,19.01,11.54,0.00,33.33,35.75,20.83,32.37
2016 Primary,23.08,11.48,3.92,0.00,15.00,34.99,14.56,30.37
2016 Primary Runoff,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.05
2016 General,42.86,51.53,28.85,0.00,40.00,71.86,39.09,66.46
2018 Primary,14.29,18.61,5.77,0.00,27.27,26.24,5.69,22.88
2018 Primary Runoff,7.14,3.31,3.85,0.00,10.00,17.86,1.94,14.25
2018 General,28.57,47.42,35.59,0.00,33.33,66.85,25.00,59.42
