ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,20.73,19.91,0.00,20.28
2016 Primary,22.45,19.66,0.00,20.93
2016 Primary Runoff,16.92,16.49,0.00,16.69
2016 General,49.76,50.50,0.00,50.05
2018 Primary,12.21,9.37,0.00,10.64
2018 Primary Runoff,10.22,6.72,50.00,8.39
2018 General,40.38,39.66,50.00,40.00
