ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,17.61,20.00,0.00,0.00,38.97,16.46,31.07
2016 Primary,60.00,17.64,5.71,100.0,25.00,33.45,9.64,27.32
2016 Primary Runoff,60.00,20.92,2.86,0.00,0.00,2.72,9.76,8.73
2016 General,80.00,51.32,45.45,100.0,28.57,73.40,46.32,64.95
2018 Primary,0.00,16.59,2.04,0.00,28.57,29.21,3.28,23.00
2018 Primary Runoff,0.00,2.28,0.00,0.00,14.29,18.97,0.56,12.46
2018 General,83.33,49.40,29.63,100.0,50.00,70.64,24.41,59.82
