ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,34.74,30.42,0.00,32.54
2016 Primary,32.11,27.31,0.00,29.69
2016 Primary Runoff,15.22,13.51,0.00,14.36
2016 General,64.03,64.23,100.0,64.15
2018 Primary,14.16,11.41,0.00,12.76
2018 Primary Runoff,11.46,6.96,100.0,9.23
2018 General,57.54,56.68,100.0,57.13
