ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,100.0,0.00,36.36,0.00,30.00,31.16,25.19,30.78
2016 Primary,0.00,0.00,25.00,0.00,20.00,34.93,20.74,33.75
2016 Primary Runoff,0.00,0.00,0.00,0.00,0.00,9.49,5.19,9.07
2016 General,0.00,33.33,72.73,0.00,30.00,59.75,45.83,58.60
2018 Primary,0.00,0.00,33.33,0.00,8.33,14.44,9.09,14.02
2018 Primary Runoff,0.00,0.00,8.33,0.00,16.67,9.29,4.91,8.93
2018 General,0.00,0.00,50.00,66.67,41.67,53.28,37.06,51.70
