ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,33.05,28.56,0.00,30.78
2016 Primary,35.42,32.11,0.00,33.75
2016 Primary Runoff,9.33,8.81,0.00,9.07
2016 General,58.67,58.53,0.00,58.60
2018 Primary,14.26,13.78,0.00,14.02
2018 Primary Runoff,9.36,8.50,0.00,8.93
2018 General,50.81,52.64,0.00,51.70
