ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,34.75,35.83,0.00,35.31
2016 Primary,16.77,16.38,0.00,16.56
2016 Primary Runoff,10.07,8.97,0.00,9.50
2016 General,62.77,67.31,0.00,65.11
2018 Primary,16.53,15.17,0.00,15.81
2018 Primary Runoff,12.21,9.64,0.00,10.86
2018 General,57.79,57.80,50.00,57.78
