ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,29.93,30.52,50.00,30.27
2016 Primary,12.66,12.34,0.00,12.48
2016 Primary Runoff,5.94,5.90,0.00,5.91
2016 General,53.10,59.47,83.33,56.46
2018 Primary,16.23,14.44,16.67,15.29
2018 Primary Runoff,10.38,10.03,16.67,10.20
2018 General,51.44,53.92,66.67,52.76
