ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,31.29,30.16,21.95,30.66
2016 Primary,18.45,17.06,4.65,17.67
2016 Primary Runoff,12.37,10.71,4.65,11.44
2016 General,57.55,61.70,59.09,59.85
2018 Primary,18.05,17.25,6.41,17.59
2018 Primary Runoff,14.79,13.13,3.90,13.86
2018 General,52.47,54.90,50.59,53.80
