ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,20.98,20.78,0.00,20.85
2016 Primary,11.67,11.84,0.00,11.76
2016 Primary Runoff,5.71,4.47,0.00,5.00
2016 General,43.48,50.36,100.0,47.45
2018 Primary,11.93,14.30,0.00,13.21
2018 Primary Runoff,8.44,9.31,0.00,8.91
2018 General,40.33,46.06,0.00,43.46
