ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,23.06,24.39,20.00,23.79
2016 Primary,12.12,12.47,0.00,12.30
2016 Primary Runoff,4.45,3.62,0.00,3.98
2016 General,50.76,58.82,28.57,55.19
2018 Primary,12.52,13.77,0.00,13.19
2018 Primary Runoff,8.17,7.47,0.00,7.76
2018 General,45.38,51.98,42.86,49.05
