ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.84,32.61,0.00,32.71
2016 Primary,25.32,22.67,0.00,23.87
2016 Primary Runoff,0.00,0.00,0.00,0.00
2016 General,61.32,64.61,100.0,63.13
2018 Primary,16.69,14.80,0.00,15.67
2018 Primary Runoff,13.21,10.83,0.00,11.92
2018 General,56.59,58.81,100.0,57.79
