ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,40.00,24.64,27.27,0.00,11.76,34.52,20.16,32.18
2016 Primary,33.33,11.48,0.00,0.00,0.00,9.14,5.04,8.97
2016 Primary Runoff,16.67,3.85,0.00,0.00,0.00,0.65,1.69,1.09
2016 General,83.33,57.53,47.22,50.00,50.00,66.18,50.39,63.76
2018 Primary,12.50,9.65,2.50,0.00,0.00,17.87,7.25,15.72
2018 Primary Runoff,0.00,2.70,5.00,0.00,0.00,9.84,3.65,8.36
2018 General,33.33,51.85,38.46,40.00,60.00,55.61,38.46,53.70
