ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,22.38,25.71,0.00,24.29
2016 Primary,20.10,24.64,0.00,22.69
2016 Primary Runoff,7.69,11.49,0.00,9.86
2016 General,53.18,60.16,0.00,57.16
2018 Primary,15.87,15.70,0.00,15.78
2018 Primary Runoff,7.83,5.82,0.00,6.70
2018 General,44.77,52.57,0.00,49.10
