COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
BUTTS,1770.0,1439.0,1304.0,1263.0,1197.0,1346.0,1452.0,1541.0,1321.0,3344.0,15977.0
CALHOUN,316.0,253.0,205.0,236.0,236.0,247.0,270.0,273.0,312.0,812.0,3160.0
CAMDEN,3910.0,3872.0,3459.0,3043.0,2579.0,2967.0,3130.0,3400.0,2971.0,7090.0,36421.0
CANDLER,651.0,499.0,457.0,404.0,429.0,509.0,475.0,537.0,486.0,1497.0,5944.0
CARROLL,10245.0,8103.0,6896.0,6406.0,6077.0,6871.0,6607.0,6506.0,5739.0,14379.0,77829.0
CATOOSA,4643.0,3706.0,3458.0,3605.0,3670.0,4068.0,3873.0,3823.0,3498.0,10053.0,44397.0
CHARLTON,662.0,632.0,563.0,470.0,452.0,571.0,606.0,697.0,610.0,1494.0,6757.0
CHATHAM,24010.0,23060.0,21109.0,18778.0,15376.0,15406.0,15161.0,16376.0,15430.0,40324.0,205030.0
CHATTAHOOCHEE,601.0,703.0,496.0,438.0,359.0,299.0,291.0,239.0,236.0,387.0,4049.0
CHATTOOGA,1430.0,1049.0,962.0,1010.0,979.0,1211.0,1150.0,1244.0,1192.0,3307.0,13534.0
CHEROKEE,19715.0,13863.0,13853.0,14809.0,15748.0,18055.0,16861.0,16319.0,14049.0,34492.0,177764.0
CLARKE,13897.0,11482.0,9264.0,7374.0,5665.0,5023.0,4589.0,4710.0,4700.0,12904.0,79608.0
CLAY,139.0,156.0,145.0,154.0,120.0,130.0,149.0,154.0,178.0,615.0,1940.0
CLAYTON,27226.0,23473.0,19867.0,17469.0,15876.0,16873.0,16402.0,15573.0,13057.0,24055.0,189871.0
CLINCH,404.0,322.0,367.0,316.0,307.0,361.0,375.0,391.0,358.0,932.0,4133.0
COBB,62407.0,53185.0,48952.0,47054.0,45266.0,49885.0,46786.0,46342.0,39198.0,87730.0,526805.0
COFFEE,2872.0,2290.0,1935.0,1951.0,1860.0,2017.0,2002.0,2079.0,1893.0,4715.0,23614.0
COLQUITT,2573.0,2130.0,1877.0,1988.0,1724.0,1884.0,1973.0,2080.0,1931.0,5516.0,23676.0
COLUMBIA,11435.0,9452.0,10050.0,10223.0,9147.0,9835.0,9092.0,9183.0,8133.0,18625.0,105175.0
COOK,1234.0,888.0,805.0,781.0,785.0,879.0,843.0,879.0,769.0,2203.0,10066.0
COWETA,10458.0,8462.0,8172.0,8365.0,8473.0,9631.0,9861.0,9246.0,7812.0,18178.0,98658.0
CRAWFORD,786.0,637.0,618.0,554.0,540.0,658.0,766.0,916.0,763.0,1862.0,8100.0
CRISP,1390.0,1115.0,1021.0,963.0,946.0,994.0,973.0,1108.0,1075.0,2941.0,12526.0
DADE,1680.0,1162.0,836.0,817.0,808.0,796.0,840.0,995.0,961.0,2590.0,11485.0
DAWSON,1884.0,1509.0,1404.0,1278.0,1317.0,1669.0,1704.0,1889.0,1767.0,4944.0,19365.0
DECATUR,1806.0,1525.0,1253.0,1225.0,1193.0,1340.0,1373.0,1520.0,1494.0,3809.0,16538.0
DEKALB,61230.0,63261.0,61111.0,55683.0,46912.0,47561.0,44295.0,43545.0,38046.0,86568.0,548212.0
DODGE,1063.0,915.0,799.0,806.0,777.0,1005.0,1007.0,956.0,959.0,2780.0,11067.0
DOOLY,622.0,527.0,380.0,449.0,437.0,404.0,516.0,544.0,568.0,1565.0,6012.0
DOUGHERTY,9513.0,7174.0,5592.0,5337.0,4710.0,4772.0,4764.0,5187.0,5069.0,13162.0,65280.0
DOUGLAS,12857.0,9383.0,7999.0,8475.0,8842.0,10132.0,9632.0,8709.0,7186.0,15471.0,98686.0
EARLY,735.0,710.0,590.0,531.0,561.0,610.0,617.0,666.0,645.0,1831.0,7496.0
ECHOLS,254.0,190.0,189.0,153.0,172.0,165.0,166.0,174.0,176.0,428.0,2067.0
EFFINGHAM,4644.0,3813.0,3943.0,4005.0,3798.0,4083.0,3794.0,3843.0,3120.0,6482.0,41525.0
ELBERT,953.0,972.0,828.0,825.0,784.0,961.0,1063.0,1117.0,1129.0,3296.0,11928.0
EMANUEL,1436.0,1147.0,1113.0,1046.0,975.0,988.0,1043.0,1173.0,1087.0,3112.0,13120.0
EVANS,630.0,469.0,441.0,427.0,409.0,452.0,495.0,566.0,550.0,1408.0,5847.0
FANNIN,1331.0,1046.0,984.0,1043.0,1090.0,1272.0,1462.0,1825.0,2083.0,6487.0,18623.0
FAYETTE,10703.0,6629.0,5466.0,5909.0,6319.0,7911.0,8688.0,8961.0,8400.0,20054.0,89040.0
FLOYD,5824.0,5085.0,4557.0,4330.0,4121.0,4761.0,4734.0,5028.0,4795.0,13520.0,56755.0
FORSYTH,17969.0,9664.0,9815.0,12812.0,15572.0,18965.0,16729.0,14244.0,10459.0,26802.0,153031.0
FRANKLIN,1406.0,1193.0,1034.0,963.0,992.0,1191.0,1245.0,1307.0,1233.0,3382.0,13946.0
FULTON,96150.0,96565.0,86729.0,76808.0,66954.0,72111.0,65882.0,62491.0,51742.0,118538.0,793970.0
GILMER,1695.0,1277.0,1123.0,1113.0,1198.0,1455.0,1657.0,1939.0,2167.0,6869.0,20493.0
GLASCOCK,195.0,153.0,135.0,135.0,158.0,181.0,190.0,176.0,173.0,444.0,1940.0
GLYNN,5774.0,5118.0,4604.0,4499.0,4269.0,4824.0,5029.0,5522.0,5389.0,15852.0,60880.0
GORDON,3851.0,2883.0,2466.0,2445.0,2448.0,2961.0,2866.0,2836.0,2526.0,6724.0,32006.0
GRADY,1452.0,1228.0,1135.0,1059.0,1012.0,1172.0,1268.0,1339.0,1277.0,3815.0,14757.0
GREENE,857.0,780.0,766.0,795.0,761.0,735.0,941.0,1102.0,1375.0,4899.0,13011.0
GWINNETT,78802.0,53527.0,48088.0,49889.0,49276.0,55751.0,54207.0,51597.0,41956.0,83055.0,566148.0
HABERSHAM,2766.0,2141.0,1885.0,1886.0,1760.0,2098.0,2074.0,2278.0,2266.0,7170.0,26324.0
HALL,15689.0,11037.0,9478.0,8834.0,8400.0,10191.0,10418.0,10462.0,9664.0,26987.0,121160.0
HANCOCK,525.0,452.0,396.0,339.0,350.0,388.0,509.0,568.0,611.0,1689.0,5827.0
HARALSON,2071.0,1699.0,1559.0,1481.0,1490.0,1804.0,1781.0,1664.0,1433.0,4024.0,19006.0
HARRIS,2346.0,1758.0,1761.0,1790.0,1916.0,2376.0,2424.0,2485.0,2292.0,5575.0,24723.0
HART,1308.0,1152.0,1020.0,971.0,1013.0,1185.0,1320.0,1459.0,1531.0,4698.0,15657.0
HEARD,784.0,610.0,527.0,520.0,529.0,632.0,668.0,690.0,615.0,1519.0,7094.0
HENRY,22177.0,15100.0,13261.0,14379.0,15183.0,17510.0,16496.0,14940.0,11521.0,25496.0,166063.0
HOUSTON,11642.0,9860.0,9659.0,9640.0,8253.0,8718.0,8833.0,9926.0,8061.0,18181.0,102773.0
IRWIN,562.0,479.0,386.0,451.0,411.0,455.0,487.0,487.0,485.0,1410.0,5613.0
JACKSON,4894.0,3982.0,3952.0,4257.0,4084.0,4426.0,4159.0,4043.0,3527.0,8904.0,46228.0
JASPER,944.0,769.0,762.0,734.0,682.0,829.0,836.0,979.0,884.0,2154.0,9573.0
JEFF DAVIS,944.0,713.0,670.0,636.0,645.0,727.0,713.0,736.0,708.0,1842.0,8334.0
JEFFERSON,1094.0,925.0,788.0,764.0,702.0,844.0,999.0,1033.0,967.0,2776.0,10892.0
JENKINS,522.0,473.0,363.0,362.0,339.0,386.0,410.0,504.0,457.0,1300.0,5116.0
JOHNSON,496.0,390.0,400.0,384.0,367.0,391.0,446.0,518.0,522.0,1382.0,5296.0
JONES,2123.0,1536.0,1424.0,1617.0,1506.0,1767.0,1647.0,1813.0,1585.0,4170.0,19188.0
LAMAR,1214.0,1085.0,926.0,904.0,875.0,1019.0,1031.0,1085.0,1052.0,2793.0,11984.0
LANIER,620.0,584.0,557.0,516.0,465.0,467.0,479.0,502.0,454.0,1026.0,5670.0
LAURENS,3230.0,2520.0,2326.0,2286.0,2295.0,2500.0,2661.0,2672.0,2567.0,6919.0,29976.0
LEE,2454.0,1972.0,1956.0,2283.0,2184.0,2462.0,2054.0,1984.0,1847.0,3813.0,23009.0
LIBERTY,4648.0,4878.0,4210.0,3531.0,2806.0,2826.0,2864.0,3121.0,2596.0,4804.0,36284.0
LINCOLN,535.0,465.0,420.0,392.0,386.0,462.0,461.0,623.0,578.0,1721.0,6043.0
LONG,1165.0,1012.0,999.0,921.0,851.0,806.0,696.0,695.0,604.0,1101.0,8850.0
LOWNDES,9570.0,8419.0,7661.0,6503.0,5613.0,5718.0,5662.0,5902.0,5236.0,13113.0,73397.0
LUMPKIN,2579.0,1876.0,1551.0,1516.0,1430.0,1519.0,1652.0,1907.0,1942.0,5034.0,21006.0
MCDUFFIE,1502.0,1308.0,1191.0,1087.0,1005.0,1207.0,1240.0,1400.0,1307.0,3356.0,14603.0
MCINTOSH,799.0,779.0,644.0,582.0,601.0,750.0,784.0,905.0,970.0,2680.0,9494.0
MACON,724.0,660.0,522.0,476.0,458.0,464.0,602.0,654.0,707.0,1718.0,6985.0
MADISON,2129.0,1604.0,1479.0,1431.0,1381.0,1662.0,1658.0,1741.0,1653.0,4104.0,18842.0
MARION,490.0,432.0,388.0,327.0,324.0,361.0,468.0,542.0,460.0,1117.0,4909.0
MERIWETHER,1299.0,1178.0,1124.0,1075.0,998.0,1142.0,1343.0,1395.0,1392.0,3677.0,14623.0
MILLER,394.0,316.0,329.0,318.0,302.0,309.0,355.0,351.0,351.0,1077.0,4102.0
MITCHELL,1419.0,1186.0,1012.0,1015.0,967.0,1085.0,1125.0,1227.0,1162.0,3108.0,13306.0
MONROE,1975.0,1461.0,1415.0,1452.0,1469.0,1765.0,1804.0,1868.0,1862.0,4484.0,19555.0
MONTGOMERY,534.0,472.0,426.0,388.0,375.0,470.0,471.0,511.0,461.0,1352.0,5460.0
MORGAN,1373.0,1028.0,960.0,998.0,975.0,1196.0,1244.0,1274.0,1232.0,3316.0,13596.0
MURRAY,2251.0,1848.0,1605.0,1668.0,1619.0,1984.0,1898.0,1979.0,1720.0,4124.0,20696.0
MUSCOGEE,15552.0,14425.0,13074.0,11833.0,10275.0,10185.0,10210.0,10958.0,10234.0,23646.0,130392.0
NEWTON,9261.0,6747.0,5980.0,6344.0,6669.0,7609.0,7245.0,6550.0,5362.0,12971.0,74738.0
OCONEE,3417.0,2076.0,2083.0,2604.0,2759.0,3029.0,2710.0,2601.0,2431.0,5713.0,29423.0
OGLETHORPE,1006.0,800.0,704.0,757.0,669.0,911.0,884.0,967.0,902.0,2270.0,9870.0
PAULDING,13679.0,10116.0,9644.0,10414.0,10548.0,12044.0,11002.0,9401.0,7411.0,15646.0,109905.0
PEACH,2389.0,1865.0,1399.0,1261.0,1149.0,1312.0,1466.0,1681.0,1536.0,3970.0,18028.0
PICKENS,1993.0,1647.0,1552.0,1517.0,1529.0,1861.0,1921.0,2076.0,2133.0,6358.0,22587.0
PIERCE,1105.0,950.0,869.0,961.0,959.0,1059.0,1035.0,1028.0,940.0,2854.0,11760.0
PIKE,1391.0,1042.0,1019.0,950.0,1118.0,1251.0,1259.0,1184.0,1025.0,2551.0,12790.0
POLK,2205.0,1940.0,1812.0,1688.0,1653.0,1926.0,1914.0,2122.0,1916.0,5262.0,22438.0
PULASKI,553.0,443.0,403.0,393.0,368.0,459.0,476.0,553.0,540.0,1552.0,5740.0
PUTNAM,1144.0,995.0,937.0,869.0,813.0,1028.0,1191.0,1420.0,1441.0,4518.0,14356.0
QUITMAN,110.0,108.0,108.0,98.0,87.0,110.0,134.0,137.0,158.0,566.0,1616.0
RABUN,1039.0,821.0,712.0,668.0,697.0,896.0,916.0,1070.0,1240.0,4238.0,12297.0
RANDOLPH,420.0,342.0,301.0,327.0,273.0,292.0,342.0,424.0,434.0,1191.0,4346.0
RICHMOND,16054.0,15622.0,13888.0,11901.0,9910.0,9715.0,10274.0,11576.0,11272.0,25327.0,135539.0
ROCKDALE,8231.0,6046.0,4907.0,4746.0,4814.0,5741.0,5857.0,6034.0,5220.0,12085.0,63681.0
SCHLEY,321.0,208.0,221.0,218.0,257.0,270.0,273.0,234.0,182.0,597.0,2781.0
SCREVEN,866.0,764.0,762.0,649.0,690.0,660.0,795.0,859.0,838.0,2241.0,9124.0
SEMINOLE,546.0,439.0,393.0,396.0,384.0,412.0,437.0,541.0,571.0,1681.0,5800.0
SPALDING,4582.0,4244.0,3612.0,3523.0,3200.0,3603.0,3710.0,3823.0,3724.0,10501.0,44522.0
STEPHENS,1721.0,1511.0,1214.0,1218.0,1163.0,1321.0,1416.0,1458.0,1567.0,4454.0,17043.0
STEWART,257.0,242.0,234.0,228.0,198.0,218.0,289.0,294.0,314.0,802.0,3076.0
SUMTER,1896.0,1591.0,1381.0,1293.0,1254.0,1342.0,1509.0,1499.0,1434.0,4361.0,17560.0
TALBOT,364.0,362.0,291.0,277.0,279.0,354.0,416.0,474.0,549.0,1216.0,4582.0
TALIAFERRO,89.0,72.0,69.0,97.0,75.0,87.0,99.0,129.0,117.0,415.0,1249.0
TATTNALL,1228.0,1064.0,892.0,909.0,897.0,975.0,993.0,1110.0,1003.0,2708.0,11779.0
TAYLOR,530.0,407.0,335.0,334.0,377.0,441.0,419.0,527.0,452.0,1251.0,5073.0
TELFAIR,553.0,445.0,435.0,368.0,440.0,451.0,516.0,566.0,601.0,1548.0,5923.0
TERRELL,780.0,590.0,483.0,471.0,399.0,483.0,559.0,637.0,603.0,1700.0,6705.0
THOMAS,2887.0,2501.0,2416.0,2398.0,2188.0,2405.0,2604.0,2787.0,2611.0,7394.0,30191.0
TIFT,2663.0,2218.0,2065.0,1983.0,1855.0,2060.0,1990.0,2055.0,1952.0,5071.0,23912.0
TOOMBS,1760.0,1328.0,1271.0,1220.0,1165.0,1245.0,1281.0,1358.0,1366.0,3682.0,15676.0
TOWNS,795.0,546.0,454.0,407.0,453.0,544.0,660.0,836.0,967.0,4154.0,9816.0
TREUTLEN,432.0,334.0,322.0,364.0,330.0,348.0,364.0,365.0,386.0,1035.0,4280.0
TROUP,4369.0,4176.0,3600.0,3456.0,3212.0,3590.0,3751.0,3763.0,3623.0,8780.0,42320.0
TURNER,572.0,460.0,485.0,410.0,406.0,413.0,471.0,468.0,464.0,1340.0,5489.0
TWIGGS,547.0,519.0,448.0,403.0,390.0,449.0,558.0,646.0,632.0,1564.0,6156.0
UNION,1106.0,872.0,835.0,828.0,863.0,1052.0,1279.0,1649.0,1965.0,7343.0,17792.0
UPSON,1758.0,1476.0,1219.0,1129.0,1245.0,1418.0,1401.0,1574.0,1507.0,4130.0,16857.0
WALKER,4168.0,3456.0,3200.0,3208.0,3400.0,3672.0,3476.0,3694.0,3699.0,10032.0,42005.0
WALTON,7555.0,5463.0,5165.0,5318.0,5320.0,6161.0,6150.0,5890.0,5034.0,12984.0,65040.0
WARE,1891.0,1802.0,1653.0,1539.0,1467.0,1658.0,1643.0,1813.0,1827.0,5098.0,20391.0
WARREN,339.0,310.0,237.0,238.0,254.0,269.0,316.0,342.0,389.0,986.0,3680.0
WASHINGTON,1183.0,1097.0,905.0,934.0,814.0,937.0,1090.0,1306.0,1183.0,3136.0,12585.0
WAYNE,1801.0,1541.0,1388.0,1385.0,1316.0,1451.0,1474.0,1572.0,1403.0,3988.0,17319.0
WEBSTER,155.0,122.0,89.0,102.0,109.0,124.0,159.0,134.0,159.0,405.0,1558.0
WHEELER,294.0,217.0,206.0,201.0,237.0,270.0,248.0,284.0,286.0,806.0,3049.0
WHITE,1857.0,1432.0,1211.0,1218.0,1238.0,1519.0,1623.0,1824.0,1739.0,5641.0,19302.0
WHITFIELD,6546.0,4889.0,3924.0,3731.0,3705.0,4141.0,4295.0,4314.0,3934.0,10507.0,49986.0
WILCOX,452.0,372.0,324.0,330.0,334.0,353.0,357.0,397.0,407.0,1186.0,4512.0
WILKES,626.0,482.0,407.0,412.0,434.0,497.0,593.0,663.0,655.0,1956.0,6725.0
WILKINSON,698.0,434.0,459.0,469.0,386.0,481.0,545.0,644.0,643.0,1515.0,6274.0
WORTH,1397.0,1186.0,1056.0,976.0,911.0,1090.0,1136.0,1322.0,1184.0,3257.0,13515.0
TOTAL,831012.0,693227.0,629131.0,604417.0,567532.0,624920.0,607816.0,608535.0,537539.0,1302823.0,7006952.0
