RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.760,0.00,0.00,0.380
OTHER,2.440,1.670,0.00,1.980
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,2.080,0.00,1.010
ASIA-PI,4.170,0.00,0.00,1.750
WHITE,7.470,6.540,0.00,6.980
BLACK,1.290,1.470,0.00,1.390
TOTAL,4.040,3.430,0.00,3.710
