RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.940,2.560,0.00,3.180
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,9.090,4.170,0.00,6.520
BLACK,5.950,6.680,50.00,6.430
TOTAL,5.670,6.110,33.33,5.960
