RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.210,1.640,0.00,2.360
OTHER,8.570,0.00,0.00,3.900
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.940,0.00,0.540
ASIA-PI,1.750,0.00,0.00,0.930
WHITE,8.520,6.930,0.00,7.680
BLACK,0.850,0.710,0.00,0.770
TOTAL,5.810,4.450,0.00,5.080
