RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.640,0.00,0.00,1.830
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,4.500,4.040,0.00,4.240
BLACK,0.00,11.36,0.00,5.430
TOTAL,3.690,3.880,0.00,3.800
