RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.680,8.760,0.00,6.530
OTHER,9.090,2.780,0.00,5.800
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,2.630,0.00,1.450
ASIA-PI,5.260,0.00,0.00,2.560
WHITE,4.900,4.380,0.00,4.630
BLACK,13.25,14.62,0.00,14.06
TOTAL,8.580,10.20,0.00,9.480
