RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.17,5.13,0.00,4.49
OTHER,100.0,0.00,0.00,25.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,7.55,7.09,0.00,7.33
BLACK,6.06,0.00,0.00,3.03
TOTAL,7.05,5.93,0.00,6.50
