RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.00,4.84,0.00,2.42
OTHER,0.00,16.67,0.00,9.09
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,9.09,6.67,0.00,7.69
WHITE,16.82,15.41,0.00,16.08
BLACK,1.20,1.04,0.00,1.12
TOTAL,14.35,13.57,0.00,13.94
