RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.93,0.00,0.00,0.44
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,2.33,3.64,0.00,3.06
ASIA-PI,8.33,0.00,0.00,3.23
WHITE,4.81,4.45,0.00,4.61
BLACK,0.00,0.17,0.00,0.10
TOTAL,3.37,3.12,0.00,3.23
