RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.88,7.30,0.00,4.73
OTHER,12.50,0.00,0.00,5.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,6.06,2.08,0.00,3.70
ASIA-PI,0.00,6.67,100.0,8.33
WHITE,5.97,4.62,0.00,5.21
BLACK,7.47,12.63,0.00,10.42
TOTAL,6.74,11.04,25.00,9.21
