RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.00,2.900,0.00,1.260
OTHER,5.560,0.00,0.00,2.500
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,1.200,0.00,0.740
WHITE,5.070,3.630,0.00,4.350
BLACK,2.700,4.550,0.00,3.700
TOTAL,4.110,3.330,0.00,3.710
