RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.00,5.260,0.00,2.560
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,2.340,1.680,0.00,2.020
BLACK,0.00,0.00,0.00,0.00
TOTAL,1.920,2.010,0.00,1.970
