RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.84,1.01,0.00,0.91
OTHER,7.14,0.00,0.00,3.03
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,3.12,2.08,0.00,2.50
WHITE,7.59,6.70,0.00,7.12
BLACK,0.21,0.35,0.00,0.29
TOTAL,5.68,4.85,0.00,5.23
