RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.260,0.970,0.00,1.690
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,3.320,4.970,0.00,4.170
BLACK,2.630,2.590,0.00,2.610
TOTAL,2.960,4.160,0.00,3.570
