RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.02,0.51,0.00,0.76
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,0.21,0.00,0.00,0.10
BLACK,1.18,0.99,0.00,1.05
TOTAL,0.54,0.36,0.00,0.44
