ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,42.34,43.87,0.00,43.14
2016 Primary,22.49,22.48,0.00,22.47
2016 Primary Runoff,7.78,8.27,0.00,8.04
2016 General,69.92,75.29,33.33,72.78
2018 Primary,23.83,24.55,0.00,24.18
2018 Primary Runoff,14.56,12.16,0.00,13.26
2018 General,62.97,71.30,33.33,67.41
