ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,28.00,35.62,22.73,0.00,42.86,43.89,40.10,42.67
2016 Primary,12.00,16.00,4.55,50.00,0.00,20.09,14.35,18.92
2016 Primary Runoff,8.00,0.00,0.00,0.00,0.00,14.10,6.25,12.37
2016 General,68.75,67.57,77.27,33.33,73.33,72.18,66.20,71.32
2018 Primary,0.00,20.29,3.45,33.33,7.69,21.12,11.45,19.13
2018 Primary Runoff,2.38,8.82,3.45,33.33,15.38,18.77,9.57,16.71
2018 General,40.48,69.01,53.33,60.00,50.00,67.59,58.80,65.64
