ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,25.00,51.52,48.28,0.00,15.00,48.13,40.51,46.68
2016 Primary,4.17,15.15,10.71,0.00,0.00,21.22,14.47,19.76
2016 Primary Runoff,0.00,0.00,7.14,0.00,0.00,13.82,8.94,12.61
2016 General,61.54,70.59,75.86,0.00,38.10,74.32,64.88,72.60
2018 Primary,4.35,26.67,9.09,0.00,7.69,19.43,11.62,18.10
2018 Primary Runoff,0.00,10.34,3.12,0.00,7.69,17.56,10.79,16.05
2018 General,32.00,71.43,61.29,0.00,41.67,71.57,55.37,68.64
