ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,16.42,40.20,20.00,0.00,21.57,43.00,28.70,39.33
2016 Primary,4.48,18.99,8.00,0.00,8.00,24.79,11.04,20.70
2016 Primary Runoff,0.00,6.41,2.00,0.00,4.00,15.64,5.37,11.24
2016 General,48.72,74.42,64.91,100.0,69.81,70.02,61.22,69.65
2018 Primary,1.20,29.74,5.97,0.00,19.30,24.64,15.00,23.76
2018 Primary Runoff,6.02,5.66,2.99,0.00,3.45,17.86,7.35,12.25
2018 General,39.53,72.97,53.85,50.00,57.81,65.71,57.71,65.67
