ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,4.76,38.57,25.58,0.00,40.00,46.84,29.31,41.88
2016 Primary,2.17,15.28,6.98,0.00,9.76,26.41,11.31,21.18
2016 Primary Runoff,2.27,1.49,0.00,0.00,7.50,16.83,3.86,11.15
2016 General,55.10,75.40,72.34,0.00,69.23,74.18,61.28,72.56
2018 Primary,3.28,23.63,9.09,0.00,14.63,23.87,11.41,21.55
2018 Primary Runoff,0.00,3.31,2.27,0.00,10.00,21.18,4.08,13.48
2018 General,51.52,72.45,62.26,0.00,65.12,67.62,54.76,66.90
