ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,12.90,33.00,11.76,0.00,21.21,38.43,25.62,33.24
2016 Primary,3.08,13.35,5.26,0.00,11.76,22.78,10.57,16.52
2016 Primary Runoff,3.08,3.97,0.00,0.00,2.94,14.13,4.19,8.23
2016 General,49.37,66.38,64.00,100.0,52.17,65.89,54.85,63.72
2018 Primary,3.95,18.98,10.94,0.00,6.25,16.87,11.41,16.20
2018 Primary Runoff,1.32,3.02,4.76,0.00,0.00,16.85,3.79,8.53
2018 General,32.05,63.60,35.82,0.00,50.94,56.06,47.79,56.65
