ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,49.33,47.31,0.00,48.25
2016 Primary,28.00,27.42,0.00,27.69
2016 Primary Runoff,17.33,14.49,0.00,15.82
2016 General,76.85,78.15,50.00,77.51
2018 Primary,23.26,26.08,50.00,24.78
2018 Primary Runoff,18.97,18.27,50.00,18.64
2018 General,66.53,70.44,66.67,68.60
