ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,21.95,49.09,25.00,0.00,34.48,43.66,30.15,41.44
2016 Primary,8.33,22.61,4.17,0.00,3.23,19.57,11.03,18.07
2016 Primary Runoff,2.38,2.17,2.08,0.00,3.23,12.96,4.44,10.65
2016 General,56.57,75.30,61.29,0.00,54.29,71.40,61.20,69.65
2018 Primary,6.80,26.10,10.20,0.00,11.43,19.66,15.12,18.95
2018 Primary Runoff,0.99,5.16,8.33,0.00,5.88,16.56,7.39,13.84
2018 General,45.54,69.37,49.15,100.0,51.35,65.63,57.77,63.90
