ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,2.78,36.59,28.21,0.00,40.91,46.88,27.65,40.66
2016 Primary,2.70,16.42,2.33,0.00,22.73,24.86,17.26,20.73
2016 Primary Runoff,2.70,10.27,4.65,0.00,9.09,15.14,8.98,12.57
2016 General,53.49,69.35,65.12,0.00,68.18,73.60,64.33,70.64
2018 Primary,0.00,21.66,0.00,0.00,12.50,27.07,18.62,22.92
2018 Primary Runoff,2.56,5.10,0.00,0.00,8.33,25.78,7.85,16.06
2018 General,57.14,67.07,51.11,50.00,57.14,69.25,54.95,65.79
