ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,34.23,33.82,0.00,33.99
2016 Primary,23.47,22.70,0.00,23.02
2016 Primary Runoff,15.30,13.18,0.00,14.12
2016 General,62.89,65.38,85.71,64.30
2018 Primary,14.38,12.55,0.00,13.36
2018 Primary Runoff,10.13,8.51,0.00,9.23
2018 General,55.68,57.24,55.56,56.53
