ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.36,36.06,0.00,37.61
2016 Primary,24.45,21.80,33.33,23.06
2016 Primary Runoff,15.15,13.46,0.00,14.25
2016 General,66.51,67.46,50.00,66.99
2018 Primary,15.25,12.75,20.00,13.95
2018 Primary Runoff,10.89,8.46,20.00,9.62
2018 General,59.96,59.21,20.00,59.52
