ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,40.00,40.74,20.83,0.00,33.33,37.95,20.97,35.94
2016 Primary,25.00,14.81,20.83,0.00,0.00,20.88,7.32,19.36
2016 Primary Runoff,25.00,0.00,4.17,0.00,0.00,15.65,3.25,13.84
2016 General,60.00,57.69,40.74,0.00,40.00,65.61,40.62,62.36
2018 Primary,28.57,16.00,3.85,0.00,14.29,13.71,5.26,12.72
2018 Primary Runoff,14.29,8.00,3.85,0.00,0.00,10.75,4.55,9.84
2018 General,57.14,74.07,44.83,100.0,50.00,59.63,34.65,57.09
