ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,38.52,41.13,0.00,39.86
2016 Primary,44.16,45.42,0.00,44.80
2016 Primary Runoff,2.20,2.46,0.00,2.33
2016 General,62.95,73.10,0.00,68.01
2018 Primary,21.45,21.45,0.00,21.45
2018 Primary Runoff,17.83,14.48,0.00,16.15
2018 General,64.85,70.67,0.00,67.79
